URL,Category,Type of ad,Reference,Make,Model,Status,Power,Front Tire Dimension,Front Tire Wear,Rear Tire Wear,Spare Parts Availability,Price (excl. VAT),Displayed Price,Reference Price,Reference Currency,VAT Info,Dealer,Location,Phone Number,Comments
https://www.agriaffaires.co.uk/used/farm-tractor/45041798/john-deere-7r-350.html,Farm Tractors,For sale / Offers,AP/MP ETU,John Deere,7R 350,Used - Not indicated,350,,N/A,N/A,N/A,,"210,950
                            
                                    210,950 ££ ",210950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/45021407/john-deere-6155r.html,Farm Tractors,For sale / Offers,41037154,John Deere,6155R,Used - Not indicated,155,,N/A,N/A,N/A,,"64,000
                            
                                    64,000 ££ ",64000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/45005378/john-deere-6155r.html,Farm Tractors,For sale / Offers,31037856,John Deere,6155R,Used - Not indicated,155,,N/A,N/A,N/A,,"67,500
                            
                                    67,500 ££ ",67500,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44991023/john-deere-6215r.html,Farm Tractors,For sale / Offers,21036558,John Deere,6215R,Used - Not indicated,215,,N/A,N/A,N/A,,"69,950
                            
                                    69,950 ££ ",69950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44985419/john-deere-6195r.html,Farm Tractors,For sale / Offers,AP/MP EUZ,John Deere,6195R,Used - Not indicated,195,,N/A,N/A,N/A,,"127,950
                            
                                    127,950 ££ ",127950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44972494/john-deere-6r-215.html,Farm Tractors,For sale / Offers,31033439,John Deere,6R 215,Used - Not indicated,215,,N/A,N/A,N/A,,"159,950
                            
                                    159,950 ££ ",159950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44972496/john-deere-6r-215.html,Farm Tractors,For sale / Offers,21033587,John Deere,6R 215,Used - Not indicated,215,,N/A,N/A,N/A,,"159,500
                            
                                    159,500 ££ ",159500,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44943037/john-deere-6r-185.html,Farm Tractors,For sale / Offers,51033190,John Deere,6R 185,Used - Not indicated,185,,N/A,N/A,N/A,,"135,000
                            
                                    135,000 ££ ",135000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44951527/john-deere-6r-185.html,Farm Tractors,For sale / Offers,31033441,John Deere,6R 185,Used - Not indicated,185,,N/A,N/A,N/A,,"135,000
                            
                                    135,000 ££ ",135000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44881862/massey-ferguson-5712s.html,Farm Tractors,For sale / Offers,150109008709,Massey Ferguson,5712S,Used - Not indicated,0,,N/A,N/A,N/A,,"48,950
                            
                                    48,950 ££ ",48950,GBP,,Crickley Hill Tractors Ltd,"Mr.
                Ben GARLICK",f940ba183c34c3c772d9a60d09f11b7KCs0NCkgMTQ1Mjg2MjIzMg==,
https://www.agriaffaires.co.uk/used/farm-tractor/43460824/john-deere-6155r.html,Farm Tractors,For sale / Offers,AP/MP NOH,John Deere,6155R,Used - Not indicated,155,,N/A,N/A,N/A,,"88,950
                            
                                    88,950 ££ ",88950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/43593840/john-deere-6145r.html,Farm Tractors,For sale / Offers,AP/MP KNY,John Deere,6145R,Used - Not indicated,145,,N/A,N/A,N/A,,"79,950
                            
                                    79,950 ££ ",79950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/43593844/john-deere-6195r.html,Farm Tractors,For sale / Offers,21038209,John Deere,6195R,Used - Not indicated,195,,N/A,N/A,N/A,,"109,000
                            
                                    109,000 ££ ",109000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/43593845/john-deere-6195r.html,Farm Tractors,For sale / Offers,AP/MP NUO,John Deere,6195R,Used - Not indicated,195,,N/A,N/A,N/A,,"130,950
                            
                                    130,950 ££ ",130950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/43593846/john-deere-6215r.html,Farm Tractors,For sale / Offers,AP/MP NUP,John Deere,6215R,Used - Not indicated,215,,N/A,N/A,N/A,,"100,950
                            
                                    100,950 ££ ",100950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/43612697/john-deere-6155r.html,Farm Tractors,For sale / Offers,21034536,John Deere,6155R,Used - Not indicated,155,,N/A,N/A,N/A,,"99,950
                            
                                    99,950 ££ ",99950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44184455/massey-ferguson-8s-225.html,Farm Tractors,For sale / Offers,21034860,Massey Ferguson,8S.225,Used - Not indicated,225,,N/A,N/A,N/A,,"93,000
                            
                                    93,000 ££ ",93000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44184456/john-deere-6215r.html,Farm Tractors,For sale / Offers,51034770,John Deere,6215R,Used - Not indicated,215,,N/A,N/A,N/A,,"124,950
                            
                                    124,950 ££ ",124950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44184459/john-deere-6155r.html,Farm Tractors,For sale / Offers,51036537,John Deere,6155R,Used - Not indicated,155,,N/A,N/A,N/A,,"73,000
                            
                                    73,000 ££ ",73000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44184460/john-deere-6155r.html,Farm Tractors,For sale / Offers,51034904,John Deere,6155R,Used - Not indicated,155,,N/A,N/A,N/A,,"56,000
                            
                                    56,000 ££ ",56000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/43593848/john-deere-6250r.html,Farm Tractors,For sale / Offers,AP/MP SMV,John Deere,6250R,Used - Not indicated,250,,N/A,N/A,N/A,,"133,950
                            
                                    133,950 ££ ",133950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44223438/john-deere-8rx-410.html,Farm Tractors,For sale / Offers,AP/JU 8RX,John Deere,8RX 410,Used - Not indicated,410,,N/A,N/A,N/A,,"345,000
                            
                                    345,000 ££ ",345000,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44274219/john-deere-6195r.html,Farm Tractors,For sale / Offers,AP/MP KNX,John Deere,6195R,Used - Not indicated,195,,N/A,N/A,N/A,,"115,950
                            
                                    115,950 ££ ",115950,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44322041/john-deere-6195r.html,Farm Tractors,For sale / Offers,61036854,John Deere,6195R,Used - Not indicated,195,,N/A,N/A,N/A,,"93,926
                            
                                    93,926 ££ ",93926,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44368391/john-deere-6120m.html,Farm Tractors,For sale / Offers,AP/MP ZMO,John Deere,6120M,Used - Not indicated,120,,N/A,N/A,N/A,,"73,500
                            
                                    73,500 ££ ",73500,GBP,,Tallis Amos Group Ltd,"Mr.
                Adrian Philpott",4726466d3a868d0c1c878bc3b572379KCs0NCkgNzc0NzYyNTU4OA==,
https://www.agriaffaires.co.uk/new/farm-tractor/44641136/john-deere-3038e.html,Farm Tractors,For sale / Offers,41043794,John Deere,3038E,new,0,,,,N/A,,"  ",,,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44677654/john-deere-6250r.html,Farm Tractors,For sale / Offers,91014835 91014835,John Deere,6250R,Used - Not indicated,250,,N/A,N/A,N/A,,"115,000
                            
                                    115,000 ££ ",115000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44677655/john-deere-6155r.html,Farm Tractors,For sale / Offers,91044860,John Deere,6155R,Used - Not indicated,0,,N/A,N/A,N/A,,"60,000
                            
                                    60,000 ££ ",60000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44565630/john-deere-6130r.html,Farm Tractors,For sale / Offers,21042151,John Deere,6130R,Used - Not indicated,0,,N/A,N/A,N/A,,"49,950
                            
                                    49,950 ££ ",49950,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527043/john-deere-6155m.html,Farm Tractors,For sale / Offers,41042796,John Deere,6155M,Used - Not indicated,0,,N/A,N/A,N/A,,"82,500
                            
                                    82,500 ££ ",82500,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527053/john-deere-6r-250.html,Farm Tractors,For sale / Offers,41041819 41041819,John Deere,6R 250,Used - Not indicated,250,,N/A,N/A,N/A,,"158,000
                            
                                    158,000 ££ ",158000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527055/john-deere-6175r.html,Farm Tractors,For sale / Offers,91038278 91038278,John Deere,6175R,Used - Not indicated,175,,N/A,N/A,N/A,,"45,000
                            
                                    45,000 ££ ",45000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527077/john-deere-6120r.html,Farm Tractors,For sale / Offers,91044198,John Deere,6120R,Used - Not indicated,0,,N/A,N/A,N/A,,"49,000
                            
                                    49,000 ££ ",49000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527081/john-deere-8rx-370.html,Farm Tractors,For sale / Offers,11043613 11043613,John Deere,8RX 370,Used - Not indicated,370,,N/A,N/A,N/A,,"246,500
                            
                                    246,500 ££ ",246500,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527097/john-deere-6250r.html,Farm Tractors,For sale / Offers,81014792 81014792,John Deere,6250R,Used - Not indicated,250,,N/A,N/A,N/A,,"105,000
                            
                                    105,000 ££ ",105000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527098/john-deere-6130r.html,Farm Tractors,For sale / Offers,91044392,John Deere,6130R,Used - Not indicated,0,,N/A,N/A,N/A,,"52,000
                            
                                    52,000 ££ ",52000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527100/john-deere-6250r.html,Farm Tractors,For sale / Offers,91041858 91041858,John Deere,6250R,Used - Not indicated,250,,N/A,N/A,N/A,,"99,850
                            
                                    99,850 ££ ",99850,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44527099/john-deere-6140r.html,Farm Tractors,For sale / Offers,91016454,John Deere,6140R,Used - Not indicated,0,,N/A,N/A,N/A,,"42,000
                            
                                    42,000 ££ ",42000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44616236/massey-ferguson-4260.html,Farm Tractors,For sale / Offers,Massey Ferguson 4260,Massey Ferguson,4260,Used - average condition,,,15%,20%,N/A,,"17,750
                            
                                    17,750 ££ ",17750,GBP,,B&B Tractors,"Mrs
                Lauren Cope",2b7265eaf1cda18ab8f8919f723e85bKCs0NCkgNzQ4MzEyMjE5Nw==,
https://www.agriaffaires.co.uk/used/farm-tractor/44542426/john-deere-6215r.html,Farm Tractors,For sale / Offers,11078807,John Deere,6215R,Used - good condition,215,,N/A,N/A,N/A,,"109,500
                            
                                    109,500 ££ ",109500,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/45112716/john-deere-6r185.html,Farm Tractors,For sale / Offers,11088852,John Deere,6R185,Used - Not indicated,185,,N/A,N/A,N/A,,"115,000
                            
                                    115,000 ££ ",115000,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/44944369/john-deere-6195r.html,Farm Tractors,For sale / Offers,,John Deere,6195R,Used - Not indicated,195,650/85R38 600/70R28,N/A,N/A,N/A,,"64,950
                            
                                    64,950 ££ ",64950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45076422/massey-ferguson-6475-dyna-6.html,Farm Tractors,For sale / Offers,,Massey Ferguson,6475 DYNA 6,Used - very good condition,,,30%,30%,N/A,,"  ",,,,CAM TRAC LTD,"Mr.
                ciaran campbell",6e7b470f4a9dc79c45b3e15aaf55cf3KCs0NCkgMDc3ODk2ODc1ODg=,
https://www.agriaffaires.co.uk/used/farm-tractor/45086228/john-deere-6r130.html,Farm Tractors,For sale / Offers,11088884,John Deere,6R130,Used - Not indicated,130,,N/A,N/A,N/A,,"92,500
                            
                                    92,500 ££ ",92500,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/44931496/john-deere-6130m.html,Farm Tractors,For sale / Offers,41044665,John Deere,6130M,Used - Not indicated,0,,N/A,N/A,N/A,,"67,000
                            
                                    67,000 ££ ",67000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44625607/massey-ferguson-5712s.html,Farm Tractors,For sale / Offers,B1083894,Massey Ferguson,5712S,Used - good condition,120,340/85 R28,15%,20%,N/A,,"45,000
                            
                                    45,000 ££ ",45000,GBP,,Carrs Billington Agriculture,"Mr.
                Stuart PRINGLE",deadb678982b08dcf0fb0220c02e6eaKCs0NCkgMTIyODU1MjYxMQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/44700980/mc-cormick-x7-680.html,Farm Tractors,For sale / Offers,,Mc Cormick,X7.680,Used - very good condition,212,30,100% (New tyre),50%,N/A,,"  ",,,,CAM TRAC LTD,"Mr.
                ciaran campbell",6e7b470f4a9dc79c45b3e15aaf55cf3KCs0NCkgMDc3ODk2ODc1ODg=,
https://www.agriaffaires.co.uk/used/farm-tractor/45012333/john-deere-6250r.html,Farm Tractors,For sale / Offers,,John Deere,6250R,Used - Not indicated,250,600/70R30 710/70R42,N/A,N/A,N/A,,"127,500
                            
                                    127,500 ££ ",127500,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45156211/john-deere-6215r.html,Farm Tractors,For sale / Offers,,John Deere,6215R,Used - Not indicated,215,710/70R42 600/65R28,N/A,N/A,N/A,,"89,950
                            
                                    89,950 ££ ",89950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45086289/john-deere-6155r.html,Farm Tractors,For sale / Offers,,John Deere,6155R,Used - Not indicated,155,540/65R28 650/65R38,N/A,N/A,N/A,,"67,750
                            
                                    67,750 ££ ",67750,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44871410/john-deere-8r410.html,Farm Tractors,For sale / Offers,11088837,John Deere,8R410,Used - Not indicated,410,,N/A,N/A,N/A,,"239,500
                            
                                    239,500 ££ ",239500,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/45141761/john-deere-6250r.html,Farm Tractors,For sale / Offers,23375,John Deere,6250R,Used - very good condition,250,600/70R30,90%,90%,N/A,,"109,500
                            
                                    109,500 ££ ",109500,GBP,,Oakfields Ag,"Mr.
                Terry Brock",40bd3e74ac338889e19a0057bee4f32KCs0NCkgMTc2Mzc4MDQ0MA==,
https://www.agriaffaires.co.uk/used/farm-tractor/45198542/deutz-fahr-7250.html,Farm Tractors,For sale / Offers,B1100172,Deutz-Fahr,7250,Used - average condition,230,,N/A,N/A,N/A,,"46,500
                            
                                    46,500 ££ ",46500,GBP,,DOUBLEDAY GROUP,"Mr.
                Ashley Ashley Brighton 07769226685",624216a9a6305d9393f9a1dbac3bb19KCs0NCkgMDE0MDY1NDAyNjE=,
https://www.agriaffaires.co.uk/used/farm-tractor/45169551/fendt-1050.html,Farm Tractors,For sale / Offers,,Fendt,1050,Used - Not indicated,500,900/65R46 710/60R38,N/A,N/A,N/A,,"  ",,,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44882023/claas-axion-800.html,Farm Tractors,For sale / Offers,,Claas,AXION 800,Used - very good condition,,420/85 R30,60%,40%,N/A,,"46,950
                            
                                    46,950 ££ ",46950,GBP,,Frank Flynn Tractors,"Mr.
                Gerard Flynn",ccacfc41b306cf7b400fc66b0ece587KCs0NCkgMjg2Nzc1MTQ2OA==,
https://www.agriaffaires.co.uk/used/farm-tractor/45168189/ford-force-4000.html,Farm Tractors,For sale / Offers,23438,Ford,Force 4000,Used - good condition,,,0% (Smooth tyre),N/A,N/A,,"7,500
                            
                                    7,500 ££ ",7500,GBP,,Oakfields Ag,"Mr.
                Terry Brock",40bd3e74ac338889e19a0057bee4f32KCs0NCkgMTc2Mzc4MDQ0MA==,
https://www.agriaffaires.co.uk/used/farm-tractor/44680638/john-deere-6155r.html,Farm Tractors,For sale / Offers,B1023318,John Deere,6155R,Used - good condition,155,,N/A,N/A,N/A,,"86,000
                            
                                    86,000 ££ ",86000,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/44941974/john-deere-6195r.html,Farm Tractors,For sale / Offers,31097477,John Deere,6195R,Used - average condition,195,,N/A,N/A,N/A,,"49,750
                            
                                    49,750 ££ ",49750,GBP,,DOUBLEDAY GROUP,"Mr.
                Ashley Ashley Brighton 07769226685",624216a9a6305d9393f9a1dbac3bb19KCs0NCkgMDE0MDY1NDAyNjE=,
https://www.agriaffaires.co.uk/used/farm-tractor/45038579/john-deere-6175r.html,Farm Tractors,For sale / Offers,,John Deere,6175R,Used - Not indicated,175,650/85R38 600/70R28,N/A,N/A,N/A,,"84,950
                            
                                    84,950 ££ ",84950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44840505/john-deere-6175r.html,Farm Tractors,For sale / Offers,11074582,John Deere,6175R,Used - good condition,175,,N/A,N/A,N/A,,"75,000
                            
                                    75,000 ££ ",75000,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/new/farm-tractor/44410819/new-holland-t4-75-s-and-loader.html,Farm Tractors,For sale / Offers,32015653,New Holland,T4.75 S and LOADER,new,75,24,,,N/A,,"39,950
                            
                                    39,950 ££ ",39950,GBP,,F BUGLER Ltd,"Mr.
                Jerry Martin",74a6f9e49ce792d6c4208a11b4127b6KCs0NCkgMDEyOTczNDMxOQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/43676506/john-deere-6250r.html,Farm Tractors,For sale / Offers,91036228 91036228,John Deere,6250R,Used - Not indicated,250,,N/A,N/A,N/A,,"104,000
                            
                                    104,000 ££ ",104000,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/44365593/john-deere-6250r.html,Farm Tractors,For sale / Offers,71042742 71042742,John Deere,6250R,Used - Not indicated,250,,N/A,N/A,N/A,,"126,500
                            
                                    126,500 ££ ",126500,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/45021738/john-deere-6175r.html,Farm Tractors,For sale / Offers,,John Deere,6175R,Used - Not indicated,175,600/70R28 650/85R38,N/A,N/A,N/A,,"69,950
                            
                                    69,950 ££ ",69950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/45102925/john-deere-6130r.html,Farm Tractors,For sale / Offers,51045509,John Deere,6130R,Used - Not indicated,0,,N/A,N/A,N/A,,"53,950
                            
                                    53,950 ££ ",53950,GBP,,Hunt Forest Group,"United Kingdom, South East England",2aff3cd845ccf52991211e00245c610KCs0NCkgMDE5ODA2MjExMTQ=,
https://www.agriaffaires.co.uk/used/farm-tractor/45066964/case-ih-cs86.html,Farm Tractors,For sale / Offers,A1092659,Case IH,CS86,Used - good condition,86,,N/A,N/A,N/A,,"22,500
                            
                                    22,500 ££ ",22500,GBP,,DOUBLEDAY GROUP,"Mr.
                Ashley Ashley Brighton 07769226685",624216a9a6305d9393f9a1dbac3bb19KCs0NCkgMDE0MDY1NDAyNjE=,
https://www.agriaffaires.co.uk/used/farm-tractor/45086237/john-deere-6r175.html,Farm Tractors,For sale / Offers,91093857,John Deere,6R175,Used - Not indicated,175,,N/A,N/A,N/A,,"144,500
                            
                                    144,500 ££ ",144500,GBP,,BEN BURGESS & CO.,"Mr.
                Will Tunmore-Clarke",6518a50aaaa7ad93aeeeeba0d1523abKCs0NCkgMTYwMzYyODI1MQ==,
https://www.agriaffaires.co.uk/used/farm-tractor/45078245/john-deere-6145r.html,Farm Tractors,For sale / Offers,,John Deere,6145R,Used - Not indicated,145,520/85R38 480/70R28,N/A,N/A,N/A,,"67,950
                            
                                    67,950 ££ ",67950,GBP,,Farol Ltd,Guy CHAMPION,03412c1026d7603d092faad4347f32bKCs0NCkgMDE4NDQyNzg4NDM=,
https://www.agriaffaires.co.uk/used/farm-tractor/44505653/new-holland-t6-145-dynamic-command.html,Farm Tractors,For sale / Offers,,New Holland,T6.145 DYNAMIC COMMAND,Used - very good condition,145,,N/A,N/A,N/A,,"  ",,,,J E Lawrence & Son Ltd,"Mr.
                Ellis Lawrence",62a0290cb6519de4a0db5b1a1162487KCs0NCkgNzc3MTczMTMwNg==,
https://www.agriaffaires.co.uk/used/farm-tractor/45014925/new-holland-t7-225-auto-command.html,Farm Tractors,For sale / Offers,12016494,New Holland,T7.225 AUTO COMMAND,Used - very good condition,180,28,75%,75%,N/A,,"88,950
                            
                                    88,950 ££ ",88950,GBP,,F BUGLER Ltd,"Mr.
                Jerry Martin",74a6f9e49ce792d6c4208a11b4127b6KCs0NCkgMDEyOTczNDMxOQ==,
